Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
1,1715078293646,07/05/2024 10:38:13,1715078300054,2,07/05/2024 12:38:20,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,
2,1715078317179,07/05/2024 10:38:37,1715078323627,2,07/05/2024 12:38:43,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,1,1,1,Screen 1,button,continue_button,23559,,,,,0,1,0,,,,,,Instructions,,,,,,
3,1715078358645,07/05/2024 10:39:18,1715078365042,2,07/05/2024 12:39:25,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,2,1,1,Screen 4,advancementZone,continue_button,41406,,,,,0,1,0,,,,,,Instructions Digit Forwards,,,,,,
4,1715078358896,07/05/2024 10:39:18,1715078365342,2,07/05/2024 12:39:25,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,3,1,1,Screen 1,fixation,fixation,299.9800000000105,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;""> 5</p>",,,3,,
5,1715078359933,07/05/2024 10:39:19,1715078366340,2,07/05/2024 12:39:26,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,3,1,2,Screen 2,Zone2,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;""> 5</p>",,,3,,
6,1715078360212,07/05/2024 10:39:20,1715078366641,2,07/05/2024 12:39:26,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,4,2,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,3,,
7,1715078361192,07/05/2024 10:39:21,1715078367642,2,07/05/2024 12:39:27,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,4,2,2,Screen 2,Zone2,timelimit_screen,1001.3600000000006,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,3,,
8,1715078361508,07/05/2024 10:39:21,1715078367942,2,07/05/2024 12:39:27,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,5,3,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
9,1715078362494,07/05/2024 10:39:22,1715078368949,2,07/05/2024 12:39:28,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,5,3,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
10,1715078365655,07/05/2024 10:39:25,1715078372087,2,07/05/2024 12:39:32,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,6,1,1,Screen 1,Zone2,response_text_entry,831,,Enter Key,579,1,1,0,0,,,,,,Test_Forwards,,579,8000,3,,F3_1
11,1715078365943,07/05/2024 10:39:25,1715078372383,2,07/05/2024 12:39:32,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,7,4,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,3,,
12,1715078366934,07/05/2024 10:39:26,1715078373385,2,07/05/2024 12:39:33,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,7,4,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,3,,
13,1715078367265,07/05/2024 10:39:27,1715078373683,2,07/05/2024 12:39:33,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,8,5,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,3,,
14,1715078368243,07/05/2024 10:39:28,1715078374685,2,07/05/2024 12:39:34,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,8,5,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,3,,
15,1715078368532,07/05/2024 10:39:28,1715078374984,2,07/05/2024 12:39:34,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,9,6,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
16,1715078369537,07/05/2024 10:39:29,1715078375986,2,07/05/2024 12:39:35,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,9,6,2,Screen 2,Zone2,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
17,1715078372129,07/05/2024 10:39:32,1715078378566,2,07/05/2024 12:39:38,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,10,2,1,Screen 1,Zone2,response_text_entry,1326,,Enter Key,716,1,1,0,0,,,,,,Test_Forwards,,716,8000,3,,F3_2
18,1715078372422,07/05/2024 10:39:32,1715078378859,2,07/05/2024 12:39:38,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,11,7,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
19,1715078373444,07/05/2024 10:39:33,1715078379861,2,07/05/2024 12:39:39,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,11,7,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
20,1715078373723,07/05/2024 10:39:33,1715078380160,2,07/05/2024 12:39:40,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,12,8,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
21,1715078374719,07/05/2024 10:39:34,1715078381160,2,07/05/2024 12:39:41,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,12,8,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
22,1715078375012,07/05/2024 10:39:35,1715078381459,2,07/05/2024 12:39:41,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,13,9,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
23,1715078376014,07/05/2024 10:39:36,1715078382462,2,07/05/2024 12:39:42,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,13,9,2,Screen 2,Zone2,timelimit_screen,1001,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
24,1715078378190,07/05/2024 10:39:38,1715078384627,2,07/05/2024 12:39:44,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,14,3,1,Screen 1,Zone2,response_text_entry,1004,,Enter Key,485,1,1,0,0,,,,,,Test_Forwards,,485,8000,3,,F3_3
25,1715078378517,07/05/2024 10:39:38,1715078384920,2,07/05/2024 12:39:44,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,15,10,1,Screen 1,fixation,fixation,299.9800000000105,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,3,,
26,1715078379472,07/05/2024 10:39:39,1715078385920,2,07/05/2024 12:39:45,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,15,10,2,Screen 2,Zone2,timelimit_screen,1000.7999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,3,,
27,1715078379804,07/05/2024 10:39:39,1715078386220,2,07/05/2024 12:39:46,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,16,11,1,Screen 1,fixation,fixation,299.8600000000006,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
28,1715078380768,07/05/2024 10:39:40,1715078387220,2,07/05/2024 12:39:47,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,16,11,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
29,1715078381138,07/05/2024 10:39:41,1715078387520,2,07/05/2024 12:39:47,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,17,12,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
30,1715078382099,07/05/2024 10:39:42,1715078388521,2,07/05/2024 12:39:48,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,17,12,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
31,1715078385251,07/05/2024 10:39:45,1715078391681,2,07/05/2024 12:39:51,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,18,4,1,Screen 1,Zone2,response_text_entry,1698,,Enter Key,396,1,1,0,0,,,,,,Test_Forwards,,396,8000,3,,F3_4
32,1715078385545,07/05/2024 10:39:45,1715078391979,2,07/05/2024 12:39:51,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,19,13,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
33,1715078386594,07/05/2024 10:39:46,1715078392980,2,07/05/2024 12:39:52,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,19,13,2,Screen 2,Zone2,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
34,1715078386847,07/05/2024 10:39:46,1715078393278,2,07/05/2024 12:39:53,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,20,14,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
35,1715078387854,07/05/2024 10:39:47,1715078394280,2,07/05/2024 12:39:54,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,20,14,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
36,1715078388131,07/05/2024 10:39:48,1715078394579,2,07/05/2024 12:39:54,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,21,15,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
37,1715078389137,07/05/2024 10:39:49,1715078395579,2,07/05/2024 12:39:55,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,21,15,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
38,1715078389431,07/05/2024 10:39:49,1715078395879,2,07/05/2024 12:39:55,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,22,16,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
39,1715078390434,07/05/2024 10:39:50,1715078396880,2,07/05/2024 12:39:56,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,22,16,2,Screen 2,Zone2,timelimit_screen,1001.4599999999919,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
40,1715078394768,07/05/2024 10:39:54,1715078401206,2,07/05/2024 12:40:01,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,23,5,1,Screen 1,Zone2,response_text_entry,1146,,Enter Key,9238,1,1,0,0,,,,,,Test_Forwards,,9238,9000,4,,F4_1
41,1715078395089,07/05/2024 10:39:55,1715078401496,2,07/05/2024 12:40:01,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,24,17,1,Screen 1,fixation,fixation,299.9800000000105,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
42,1715078396051,07/05/2024 10:39:56,1715078402498,2,07/05/2024 12:40:02,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,24,17,2,Screen 2,Zone2,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
43,1715078396378,07/05/2024 10:39:56,1715078402797,2,07/05/2024 12:40:02,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,25,18,1,Screen 1,fixation,fixation,301.5,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
44,1715078397362,07/05/2024 10:39:57,1715078403798,2,07/05/2024 12:40:03,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,25,18,2,Screen 2,Zone2,timelimit_screen,999.6800000000076,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
45,1715078397689,07/05/2024 10:39:57,1715078404096,2,07/05/2024 12:40:04,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,26,19,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
46,1715078398650,07/05/2024 10:39:58,1715078405099,2,07/05/2024 12:40:05,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,26,19,2,Screen 2,Zone2,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
47,1715078399019,07/05/2024 10:39:59,1715078405397,2,07/05/2024 12:40:05,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,27,20,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
48,1715078400004,07/05/2024 10:40:00,1715078406399,2,07/05/2024 12:40:06,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,27,20,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
49,1715078402661,07/05/2024 10:40:02,1715078409108,2,07/05/2024 12:40:09,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,28,6,1,Screen 1,Zone2,response_text_entry,1388,,Enter Key,6298,1,1,0,0,,,,,,Test_Forwards,,6298,9000,4,,F4_2
50,1715078402963,07/05/2024 10:40:02,1715078409407,2,07/05/2024 12:40:09,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,29,21,1,Screen 1,fixation,fixation,301.75999999999476,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,4,,
51,1715078403982,07/05/2024 10:40:03,1715078410408,2,07/05/2024 12:40:10,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,29,21,2,Screen 2,Zone2,timelimit_screen,999.5,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,4,,
52,1715078404264,07/05/2024 10:40:04,1715078410706,2,07/05/2024 12:40:10,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,30,22,1,Screen 1,fixation,fixation,299.9800000000105,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
53,1715078405262,07/05/2024 10:40:05,1715078411708,2,07/05/2024 12:40:11,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,30,22,2,Screen 2,Zone2,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
54,1715078405564,07/05/2024 10:40:05,1715078412007,2,07/05/2024 12:40:12,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,31,23,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,4,,
55,1715078406571,07/05/2024 10:40:06,1715078413008,2,07/05/2024 12:40:13,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,31,23,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,4,,
56,1715078406862,07/05/2024 10:40:06,1715078413306,2,07/05/2024 12:40:13,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,32,24,1,Screen 1,fixation,fixation,299.9799999999959,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
57,1715078407879,07/05/2024 10:40:07,1715078414308,2,07/05/2024 12:40:14,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,32,24,2,Screen 2,Zone2,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
58,1715078410044,07/05/2024 10:40:10,1715078416486,2,07/05/2024 12:40:16,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,33,7,1,Screen 1,Zone2,response_text_entry,1137,,Enter Key,4152,1,1,0,0,,,,,,Test_Forwards,,4152,9000,4,,F4_3
59,1715078410352,07/05/2024 10:40:10,1715078416782,2,07/05/2024 12:40:16,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,34,25,1,Screen 1,fixation,fixation,299.9800000000105,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
60,1715078411344,07/05/2024 10:40:11,1715078417784,2,07/05/2024 12:40:17,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,34,25,2,Screen 2,Zone2,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
61,1715078411655,07/05/2024 10:40:11,1715078418082,2,07/05/2024 12:40:18,143617,34,task-2f5q,,37519610,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x947,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,35,26,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
