Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
126,1708697861635,23/02/2024 14:17:41,1708697861339,1,23/02/2024 15:17:41,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,70,55,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
127,1708697861783,23/02/2024 14:17:41,1708697861672,1,23/02/2024 15:17:41,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,71,56,1,Screen 1,fixation,fixation,333.30000000001746,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
128,1708697862787,23/02/2024 14:17:42,1708697862671,1,23/02/2024 15:17:42,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,71,56,2,Screen 2,Zone2,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
129,1708697863112,23/02/2024 14:17:43,1708697863002,1,23/02/2024 15:17:43,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,72,57,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
130,1708697864109,23/02/2024 14:17:44,1708697864006,1,23/02/2024 15:17:44,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,72,57,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
131,1708697864450,23/02/2024 14:17:44,1708697864338,1,23/02/2024 15:17:44,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,73,58,1,Screen 1,fixation,fixation,333.30000000001746,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,6,,
132,1708697865450,23/02/2024 14:17:45,1708697865339,1,23/02/2024 15:17:45,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,73,58,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,6,,
133,1708697865741,23/02/2024 14:17:45,1708697865639,1,23/02/2024 15:17:45,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,74,59,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,6,,
134,1708697866946,23/02/2024 14:17:46,1708697866639,1,23/02/2024 15:17:46,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,74,59,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,6,,
135,1708697867080,23/02/2024 14:17:47,1708697866971,1,23/02/2024 15:17:46,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,75,60,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,6,,
136,1708697868078,23/02/2024 14:17:48,1708697867972,1,23/02/2024 15:17:47,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,75,60,2,Screen 2,Zone2,timelimit_screen,1000.2999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,6,,
137,1708697871144,23/02/2024 14:17:51,1708697871038,1,23/02/2024 15:17:51,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,76,14,1,Screen 1,Zone2,response_text_entry,1333.2000000476837,,Enter Key,717642,1,1,0,0,,,,,,Test_Forwards,,717642,11000,6,,F6_2
138,1708697871486,23/02/2024 14:17:51,1708697871371,1,23/02/2024 15:17:51,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,77,61,1,Screen 1,fixation,fixation,333.30000000001746,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,6,,
139,1708697872491,23/02/2024 14:17:52,1708697872373,1,23/02/2024 15:17:52,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,77,61,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,6,,
140,1708697872819,23/02/2024 14:17:52,1708697872704,1,23/02/2024 15:17:52,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,78,62,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,6,,
141,1708697873813,23/02/2024 14:17:53,1708697873702,1,23/02/2024 15:17:53,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,78,62,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,6,,
142,1708697874145,23/02/2024 14:17:54,1708697874035,1,23/02/2024 15:17:54,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,79,63,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
143,1708697875140,23/02/2024 14:17:55,1708697875039,1,23/02/2024 15:17:55,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,79,63,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
144,1708697875447,23/02/2024 14:17:55,1708697875338,1,23/02/2024 15:17:55,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,80,64,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
145,1708697876660,23/02/2024 14:17:56,1708697876338,1,23/02/2024 15:17:56,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,80,64,2,Screen 2,Zone2,timelimit_screen,999.8000000000175,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
146,1708697876745,23/02/2024 14:17:56,1708697876636,1,23/02/2024 15:17:56,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,81,65,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,6,,
147,1708697877743,23/02/2024 14:17:57,1708697877639,1,23/02/2024 15:17:57,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,81,65,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,6,,
148,1708697878081,23/02/2024 14:17:58,1708697877968,1,23/02/2024 15:17:57,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,82,66,1,Screen 1,fixation,fixation,333.69999999998254,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,6,,
149,1708697879083,23/02/2024 14:17:59,1708697878972,1,23/02/2024 15:17:58,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,82,66,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,6,,
150,1708697883713,23/02/2024 14:18:03,1708697883394,1,23/02/2024 15:18:03,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,83,15,1,Screen 1,Zone2,response_text_entry,913.6000001430511,,Enter Key,291746,1,1,0,0,,,,,,Test_Forwards,,291746,11000,6,,F6_3
151,1708697883804,23/02/2024 14:18:03,1708697883669,1,23/02/2024 15:18:03,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,84,67,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,6,,
152,1708697884778,23/02/2024 14:18:04,1708697884671,1,23/02/2024 15:18:04,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,84,67,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,6,,
153,1708697885088,23/02/2024 14:18:05,1708697884966,1,23/02/2024 15:18:04,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,85,68,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,6,,
154,1708697886134,23/02/2024 14:18:06,1708697885972,1,23/02/2024 15:18:05,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,85,68,2,Screen 2,Zone2,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,6,,
155,1708697886570,23/02/2024 14:18:06,1708697886269,1,23/02/2024 15:18:06,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,86,69,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
156,1708697887380,23/02/2024 14:18:07,1708697887272,1,23/02/2024 15:18:07,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,86,69,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
157,1708697887720,23/02/2024 14:18:07,1708697887605,1,23/02/2024 15:18:07,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,87,70,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,6,,
158,1708697888714,23/02/2024 14:18:08,1708697888601,1,23/02/2024 15:18:08,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,87,70,2,Screen 2,Zone2,timelimit_screen,1000.4000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,6,,
159,1708697889392,23/02/2024 14:18:09,1708697888935,1,23/02/2024 15:18:08,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,88,71,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,6,,
160,1708697890053,23/02/2024 14:18:10,1708697889939,1,23/02/2024 15:18:09,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,88,71,2,Screen 2,Zone2,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,6,,
161,1708697890343,23/02/2024 14:18:10,1708697890235,1,23/02/2024 15:18:10,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,89,72,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
162,1708697891539,23/02/2024 14:18:11,1708697891239,1,23/02/2024 15:18:11,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,89,72,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
163,1708697894787,23/02/2024 14:18:14,1708697894675,1,23/02/2024 15:18:14,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,90,16,1,Screen 1,Zone2,response_text_entry,717.5,,Enter Key,361827,1,1,0,0,,,,,,Test_Forwards,,361827,11000,6,,F6_4
164,1708697895074,23/02/2024 14:18:15,1708697894971,1,23/02/2024 15:18:14,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,91,73,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
165,1708697896117,23/02/2024 14:18:16,1708697895968,1,23/02/2024 15:18:15,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,91,73,2,Screen 2,Zone2,timelimit_screen,1000.1000000000058,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
166,1708697896622,23/02/2024 14:18:16,1708697896304,1,23/02/2024 15:18:16,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,92,74,1,Screen 1,fixation,fixation,333.19999999998254,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
167,1708697897421,23/02/2024 14:18:17,1708697897306,1,23/02/2024 15:18:17,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,92,74,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
168,1708697897748,23/02/2024 14:18:17,1708697897636,1,23/02/2024 15:18:17,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,93,75,1,Screen 1,fixation,fixation,333.30000000001746,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
169,1708697898747,23/02/2024 14:18:18,1708697898639,1,23/02/2024 15:18:18,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,93,75,2,Screen 2,Zone2,timelimit_screen,1000.3999999999942,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
170,1708697899088,23/02/2024 14:18:19,1708697898971,1,23/02/2024 15:18:18,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,94,76,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
171,1708697900078,23/02/2024 14:18:20,1708697899972,1,23/02/2024 15:18:19,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,94,76,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
172,1708697900408,23/02/2024 14:18:20,1708697900304,1,23/02/2024 15:18:20,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,95,77,1,Screen 1,fixation,fixation,333.20000000001164,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
173,1708697901609,23/02/2024 14:18:21,1708697901301,1,23/02/2024 15:18:21,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,95,77,2,Screen 2,Zone2,timelimit_screen,1000.1000000000058,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
174,1708697901747,23/02/2024 14:18:21,1708697901638,1,23/02/2024 15:18:21,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,96,78,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
175,1708697902744,23/02/2024 14:18:22,1708697902635,1,23/02/2024 15:18:22,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,96,78,2,Screen 2,Zone2,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
176,1708697903084,23/02/2024 14:18:23,1708697902972,1,23/02/2024 15:18:22,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,97,79,1,Screen 1,fixation,fixation,333.4000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
177,1708697904085,23/02/2024 14:18:24,1708697903972,1,23/02/2024 15:18:23,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,97,79,2,Screen 2,Zone2,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
178,1708697907952,23/02/2024 14:18:27,1708697907566,1,23/02/2024 15:18:27,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,98,17,1,Screen 1,Zone2,response_text_entry,524.5999999046326,,Enter Key,9251837,1,1,0,0,,,,,,Test_Forwards,,9251837,12000,7,,F7_1
179,1708697908111,23/02/2024 14:18:28,1708697907835,1,23/02/2024 15:18:27,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,99,80,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
180,1708697908947,23/02/2024 14:18:28,1708697908839,1,23/02/2024 15:18:28,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,99,80,2,Screen 2,Zone2,timelimit_screen,1000.3999999999942,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
181,1708697909245,23/02/2024 14:18:29,1708697909139,1,23/02/2024 15:18:29,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,100,81,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
182,1708697910245,23/02/2024 14:18:30,1708697910136,1,23/02/2024 15:18:30,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,100,81,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
183,1708697910572,23/02/2024 14:18:30,1708697910471,1,23/02/2024 15:18:30,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,101,82,1,Screen 1,fixation,fixation,333.20000000001164,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
