Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
1,1708942625560,26/02/2024 10:17:05,1708942627518,1,26/02/2024 11:17:07,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,
2,1708942642602,26/02/2024 10:17:22,1708942644653,1,26/02/2024 11:17:24,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,1,1,1,Screen 1,button,continue_button,17084.69999999972,,,,,0,1,0,,,,,,Instructions,,,,,,
3,1708942683624,26/02/2024 10:18:03,1708942685655,1,26/02/2024 11:18:05,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,2,1,1,Screen 4,advancementZone,continue_button,40982.200000000186,,,,,0,1,0,,,,,,Instructions Digit Forwards,,,,,,
4,1708942683916,26/02/2024 10:18:03,1708942685953,1,26/02/2024 11:18:05,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,3,1,1,Screen 1,fixation,fixation,299.8999999999942,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;""> 5</p>",,,3,,
5,1708942684919,26/02/2024 10:18:04,1708942686953,1,26/02/2024 11:18:06,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,3,1,2,Screen 2,Zone2,timelimit_screen,999.8000000000029,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;""> 5</p>",,,3,,
6,1708942685210,26/02/2024 10:18:05,1708942687251,1,26/02/2024 11:18:07,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,4,2,1,Screen 1,fixation,fixation,299.59999999999854,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,3,,
7,1708942686204,26/02/2024 10:18:06,1708942688252,1,26/02/2024 11:18:08,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,4,2,2,Screen 2,Zone2,timelimit_screen,1000.0999999999985,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,3,,
8,1708942686623,26/02/2024 10:18:06,1708942688551,1,26/02/2024 11:18:08,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,5,3,1,Screen 1,fixation,fixation,299.90000000000146,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
9,1708942687509,26/02/2024 10:18:07,1708942689551,1,26/02/2024 11:18:09,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,5,3,2,Screen 2,Zone2,timelimit_screen,999.7000000000044,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
10,1708942689872,26/02/2024 10:18:09,1708942691908,1,26/02/2024 11:18:11,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,6,1,1,Screen 1,Zone2,response_text_entry,1070,,Enter Key,579,1,1,0,0,,,,,,Test_Forwards,,579,8000,3,,F3_1
11,1708942690213,26/02/2024 10:18:10,1708942692200,1,26/02/2024 11:18:12,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,7,4,1,Screen 1,fixation,fixation,299.8999999999942,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,3,,
12,1708942691152,26/02/2024 10:18:11,1708942693201,1,26/02/2024 11:18:13,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,7,4,2,Screen 2,Zone2,timelimit_screen,999.8000000000029,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,3,,
13,1708942691465,26/02/2024 10:18:11,1708942693500,1,26/02/2024 11:18:13,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,8,5,1,Screen 1,fixation,fixation,299.8999999999942,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,3,,
14,1708942692941,26/02/2024 10:18:12,1708942694500,1,26/02/2024 11:18:14,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,8,5,2,Screen 2,Zone2,timelimit_screen,999.6000000000058,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,3,,
15,1708942693048,26/02/2024 10:18:13,1708942694800,1,26/02/2024 11:18:14,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,9,6,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
16,1708942693747,26/02/2024 10:18:13,1708942695799,1,26/02/2024 11:18:15,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,9,6,2,Screen 2,Zone2,timelimit_screen,999.6000000000058,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
17,1708942696497,26/02/2024 10:18:16,1708942698546,1,26/02/2024 11:18:18,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,10,2,1,Screen 1,Zone2,response_text_entry,1179.2999999998137,,Enter Key,716,1,1,0,0,,,,,,Test_Forwards,,716,8000,3,,F3_2
18,1708942696790,26/02/2024 10:18:16,1708942698832,1,26/02/2024 11:18:18,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,11,7,1,Screen 1,fixation,fixation,299.8999999999942,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
19,1708942697787,26/02/2024 10:18:17,1708942699832,1,26/02/2024 11:18:19,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,11,7,2,Screen 2,Zone2,timelimit_screen,999.8000000000029,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
20,1708942698095,26/02/2024 10:18:18,1708942700131,1,26/02/2024 11:18:20,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,12,8,1,Screen 1,fixation,fixation,299.90000000000873,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
21,1708942699098,26/02/2024 10:18:19,1708942701132,1,26/02/2024 11:18:21,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,12,8,2,Screen 2,Zone2,timelimit_screen,999.7999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
22,1708942699385,26/02/2024 10:18:19,1708942701431,1,26/02/2024 11:18:21,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,13,9,1,Screen 1,fixation,fixation,299.90000000000873,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
23,1708942700395,26/02/2024 10:18:20,1708942702432,1,26/02/2024 11:18:22,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,13,9,2,Screen 2,Zone2,timelimit_screen,999.8000000000029,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
24,1708942703098,26/02/2024 10:18:23,1708942705134,1,26/02/2024 11:18:25,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,14,3,1,Screen 1,Zone2,response_text_entry,1391.0999999996275,,Enter Key,485,1,1,0,0,,,,,,Test_Forwards,,485,8000,3,,F3_3
25,1708942703395,26/02/2024 10:18:23,1708942705430,1,26/02/2024 11:18:25,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,15,10,1,Screen 1,fixation,fixation,300.3000000000029,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,3,,
26,1708942704406,26/02/2024 10:18:24,1708942706431,1,26/02/2024 11:18:26,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,15,10,2,Screen 2,Zone2,timelimit_screen,999.6999999999971,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,3,,
27,1708942704680,26/02/2024 10:18:24,1708942706730,1,26/02/2024 11:18:26,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,16,11,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
28,1708942705681,26/02/2024 10:18:25,1708942707730,1,26/02/2024 11:18:27,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,16,11,2,Screen 2,Zone2,timelimit_screen,999.6999999999971,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
29,1708942705992,26/02/2024 10:18:25,1708942708029,1,26/02/2024 11:18:28,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,17,12,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
30,1708942706987,26/02/2024 10:18:26,1708942709030,1,26/02/2024 11:18:29,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,17,12,2,Screen 2,Zone2,timelimit_screen,999.6999999999971,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
31,1708942709986,26/02/2024 10:18:29,1708942712023,1,26/02/2024 11:18:32,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,18,4,1,Screen 1,Zone2,response_text_entry,1287.2999999998137,,Enter Key,396,1,1,0,0,,,,,,Test_Forwards,,396,8000,3,,F3_4
32,1708942710265,26/02/2024 10:18:30,1708942712312,1,26/02/2024 11:18:32,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,19,13,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
33,1708942711268,26/02/2024 10:18:31,1708942713312,1,26/02/2024 11:18:33,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,19,13,2,Screen 2,Zone2,timelimit_screen,999.8000000000029,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
34,1708942711573,26/02/2024 10:18:31,1708942713612,1,26/02/2024 11:18:33,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,20,14,1,Screen 1,fixation,fixation,299.90000000000873,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
35,1708942712569,26/02/2024 10:18:32,1708942714612,1,26/02/2024 11:18:34,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,20,14,2,Screen 2,Zone2,timelimit_screen,999.6999999999971,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
36,1708942712867,26/02/2024 10:18:32,1708942714911,1,26/02/2024 11:18:34,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,21,15,1,Screen 1,fixation,fixation,299.8999999999942,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
37,1708942713875,26/02/2024 10:18:33,1708942715912,1,26/02/2024 11:18:35,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,21,15,2,Screen 2,Zone2,timelimit_screen,999.9000000000087,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
38,1708942714163,26/02/2024 10:18:34,1708942716211,1,26/02/2024 11:18:36,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,22,16,1,Screen 1,fixation,fixation,299.8999999999942,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
39,1708942715175,26/02/2024 10:18:35,1708942717211,1,26/02/2024 11:18:37,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,22,16,2,Screen 2,Zone2,timelimit_screen,999.8000000000029,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
40,1708942718589,26/02/2024 10:18:38,1708942720624,1,26/02/2024 11:18:40,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,23,5,1,Screen 1,Zone2,response_text_entry,1145,,Enter Key,9238,1,1,0,0,,,,,,Test_Forwards,,9238,9000,4,,F4_1
41,1708942718864,26/02/2024 10:18:38,1708942720910,1,26/02/2024 11:18:40,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,24,17,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
42,1708942720057,26/02/2024 10:18:40,1708942721910,1,26/02/2024 11:18:41,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,24,17,2,Screen 2,Zone2,timelimit_screen,999.7000000000116,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
43,1708942720162,26/02/2024 10:18:40,1708942722209,1,26/02/2024 11:18:42,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,25,18,1,Screen 1,fixation,fixation,299.8999999999942,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
44,1708942721161,26/02/2024 10:18:41,1708942723210,1,26/02/2024 11:18:43,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,25,18,2,Screen 2,Zone2,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
45,1708942721464,26/02/2024 10:18:41,1708942723509,1,26/02/2024 11:18:43,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,26,19,1,Screen 1,fixation,fixation,299.90000000000873,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
46,1708942722489,26/02/2024 10:18:42,1708942724510,1,26/02/2024 11:18:44,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,26,19,2,Screen 2,Zone2,timelimit_screen,999.6999999999971,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
47,1708942722782,26/02/2024 10:18:42,1708942724809,1,26/02/2024 11:18:44,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,27,20,1,Screen 1,fixation,fixation,299.8000000000029,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
48,1708942723763,26/02/2024 10:18:43,1708942725808,1,26/02/2024 11:18:45,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,27,20,2,Screen 2,Zone2,timelimit_screen,999.5,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
49,1708942727056,26/02/2024 10:18:47,1708942729103,1,26/02/2024 11:18:49,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,28,6,1,Screen 1,Zone2,response_text_entry,1336.9000000003725,,Enter Key,6298,1,1,0,0,,,,,,Test_Forwards,,6298,9000,4,,F4_2
50,1708942727350,26/02/2024 10:18:47,1708942729391,1,26/02/2024 11:18:49,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,29,21,1,Screen 1,fixation,fixation,299.90000000000873,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,4,,
51,1708942728359,26/02/2024 10:18:48,1708942730392,1,26/02/2024 11:18:50,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,29,21,2,Screen 2,Zone2,timelimit_screen,999.7999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,4,,
52,1708942728646,26/02/2024 10:18:48,1708942730691,1,26/02/2024 11:18:50,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,30,22,1,Screen 1,fixation,fixation,299.90000000000873,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
53,1708942729649,26/02/2024 10:18:49,1708942731691,1,26/02/2024 11:18:51,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,30,22,2,Screen 2,Zone2,timelimit_screen,999.6999999999971,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
54,1708942729945,26/02/2024 10:18:49,1708942731990,1,26/02/2024 11:18:51,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,31,23,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,4,,
55,1708942730946,26/02/2024 10:18:50,1708942732991,1,26/02/2024 11:18:52,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,31,23,2,Screen 2,Zone2,timelimit_screen,999.8000000000029,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,4,,
56,1708942731242,26/02/2024 10:18:51,1708942733290,1,26/02/2024 11:18:53,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,32,24,1,Screen 1,fixation,fixation,299.8000000000029,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
57,1708942732243,26/02/2024 10:18:52,1708942734291,1,26/02/2024 11:18:54,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,32,24,2,Screen 2,Zone2,timelimit_screen,999.7999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,4,,
58,1708942735479,26/02/2024 10:18:55,1708942737528,1,26/02/2024 11:18:57,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,33,7,1,Screen 1,Zone2,response_text_entry,1360.5,,Enter Key,4152,1,1,0,0,,,,,,Test_Forwards,,4152,9000,4,,F4_3
59,1708942735787,26/02/2024 10:18:55,1708942737822,1,26/02/2024 11:18:57,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,34,25,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
60,1708942736800,26/02/2024 10:18:56,1708942738823,1,26/02/2024 11:18:58,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,34,25,2,Screen 2,Zone2,timelimit_screen,999.8000000000029,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
61,1708942737076,26/02/2024 10:18:57,1708942739122,1,26/02/2024 11:18:59,143587,31,task-incd,,35499360,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,"1. Digit Span task (forward, backward)",7,DGS,ListA,ListA,35,26,1,Screen 1,fixation,fixation,299.90000000000873,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
