Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
1,1713943797996,24/04/2024 07:29:57,1713943797979,2,24/04/2024 09:29:57,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,,,,,,fullscreen,0,4580,0.0-0.0,,1,"[{""event"":""fullscreenenter"",""trial"":0,""time"":3601}]",,,,,,,,,,,,,,,
2,1713944828457,24/04/2024 07:47:08,1713944827891,2,24/04/2024 09:47:07,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,1029886.2000000002,,,,,instructions,1,1034495,0.0-1.0,,,[],"[{""page_index"":0,""viewing_time"":1016125},{""page_index"":1,""viewing_time"":13760.399999999441}]",,,,,,,,,,,,,,
3,1713944831174,24/04/2024 07:47:11,1713944831217,2,24/04/2024 09:47:11,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,3290.5,"<h2>Now a short practice will start.</h2>
        <p>Please place your fingers in this position on the keyboard:</p>
        <img src=/task/752107/5/asset/keyboard.bmp height='10%'>
        <p><strong>If you are ready, press <strong>any</strong> key to start a practice!</strong></p>",74,,,html-keyboard-response,2,1037820,0.0-2.0,,,[],,,,,,,,,,,,,,,
4,1713944832087,24/04/2024 07:47:12,1713944832138,2,24/04/2024 09:47:12,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,883.4000000003725,,76,,,serial-reaction-time,3,1038741,0.0-3.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,1,2314,1,4,l,l,883.4000000003725,4,X
5,1713944833226,24/04/2024 07:47:13,1713944833267,2,24/04/2024 09:47:13,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,603.6000000005588,,76,,,serial-reaction-time,4,1039870,0.0-14.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,2,2314,1,4,l,l,603.6000000005588,44,X
6,1713944834117,24/04/2024 07:47:14,1713944834170,2,24/04/2024 09:47:14,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,385.79999999981374,,76,,,serial-reaction-time,5,1040774,0.0-25.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,3,2314,1,4,l,l,385.79999999981374,444,X
7,1713944835095,24/04/2024 07:47:15,1713944835149,2,24/04/2024 09:47:15,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,444,,70,,,serial-reaction-time,6,1041752,0.0-36.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,4,2314,1,2,f,f,444,442,X
8,1713944835990,24/04/2024 07:47:15,1713944836038,2,24/04/2024 09:47:16,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,359.5,,70,,,serial-reaction-time,7,1042642,0.0-47.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,5,2314,1,2,f,f,359.5,422,X
9,1713944836861,24/04/2024 07:47:16,1713944836902,2,24/04/2024 09:47:16,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,335,,70,,,serial-reaction-time,8,1043506,0.0-58.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,6,2314,1,2,f,f,335,222,X
10,1713944837732,24/04/2024 07:47:17,1713944837793,2,24/04/2024 09:47:17,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,355.6000000005588,,76,,,serial-reaction-time,9,1044397,0.0-69.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,7,2314,1,4,l,l,355.6000000005588,224,X
11,1713944838711,24/04/2024 07:47:18,1713944838769,2,24/04/2024 09:47:18,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,458.5,,74,,,serial-reaction-time,10,1045373,0.0-80.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,8,2314,1,3,j,j,458.5,243,X
12,1713944839623,24/04/2024 07:47:19,1713944839676,2,24/04/2024 09:47:19,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,395.6000000005588,,70,,,serial-reaction-time,11,1046280,0.0-91.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,9,2314,1,2,f,f,395.6000000005588,432,X
13,1713944840460,24/04/2024 07:47:20,1713944840517,2,24/04/2024 09:47:20,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,322.69999999925494,,76,,,serial-reaction-time,12,1047121,0.0-102.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,10,2314,1,4,l,l,322.69999999925494,324,X
14,1713944841337,24/04/2024 07:47:21,1713944841396,2,24/04/2024 09:47:21,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,338.1000000005588,,76,,,serial-reaction-time,13,1048000,0.0-113.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,11,2314,1,4,l,l,338.1000000005588,244,X
15,1713944842137,24/04/2024 07:47:22,1713944842185,2,24/04/2024 09:47:22,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,271.70000000018626,,76,,,serial-reaction-time,14,1048788,0.0-124.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,12,2314,1,4,l,l,271.70000000018626,444,X
16,1713944843119,24/04/2024 07:47:23,1713944843086,2,24/04/2024 09:47:23,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,375.3999999994412,,70,,,serial-reaction-time,15,1049690,0.0-135.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,13,2314,1,1,s,f,375.3999999994412,441,X
17,1713944843200,24/04/2024 07:47:23,1713944843246,2,24/04/2024 09:47:23,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,130.29999999981374,,83,,,serial-reaction-time,16,1049850,0.0-136.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,0,13,2314,1,1,s,s,505.69999999925494,441,X
18,1713944844026,24/04/2024 07:47:24,1713944844082,2,24/04/2024 09:47:24,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,313,,74,,,serial-reaction-time,17,1050686,0.0-146.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,14,2314,1,3,j,j,313,413,X
19,1713944844968,24/04/2024 07:47:24,1713944845014,2,24/04/2024 09:47:25,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,399.20000000018626,,70,,,serial-reaction-time,18,1051618,0.0-157.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,15,2314,1,2,f,f,399.20000000018626,132,X
20,1713944845958,24/04/2024 07:47:25,1713944846013,2,24/04/2024 09:47:26,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,469.8999999994412,,83,,,serial-reaction-time,19,1052616,0.0-168.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,16,2314,1,1,s,s,469.8999999994412,321,X
21,1713944846833,24/04/2024 07:47:26,1713944846878,2,24/04/2024 09:47:26,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,338,,83,,,serial-reaction-time,20,1053482,0.0-179.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,17,2314,1,1,s,s,338,211,X
22,1713944847853,24/04/2024 07:47:27,1713944847895,2,24/04/2024 09:47:27,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,486.90000000037253,,74,,,serial-reaction-time,21,1054499,0.0-190.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,18,2314,1,3,j,j,486.90000000037253,113,X
23,1713944848737,24/04/2024 07:47:28,1713944848790,2,24/04/2024 09:47:28,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,364.59999999962747,,76,,,serial-reaction-time,22,1055393,0.0-201.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,19,2314,1,4,l,l,364.59999999962747,134,X
24,1713944849718,24/04/2024 07:47:29,1713944849764,2,24/04/2024 09:47:29,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,446.29999999981374,,74,,,serial-reaction-time,23,1056368,0.0-212.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,20,2314,1,3,j,j,446.29999999981374,343,X
25,1713944850570,24/04/2024 07:47:30,1713944850622,2,24/04/2024 09:47:30,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,330.09999999962747,,74,,,serial-reaction-time,24,1057225,0.0-223.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,21,2314,1,3,j,j,330.09999999962747,433,X
26,1713944851416,24/04/2024 07:47:31,1713944851467,2,24/04/2024 09:47:31,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,309.20000000018626,,74,,,serial-reaction-time,25,1058070,0.0-234.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,22,2314,1,3,j,j,309.20000000018626,333,X
27,1713944852255,24/04/2024 07:47:32,1713944852312,2,24/04/2024 09:47:32,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,305.40000000037253,,76,,,serial-reaction-time,26,1058916,0.0-245.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,23,2314,1,4,l,l,305.40000000037253,334,X
28,1713944853094,24/04/2024 07:47:33,1713944853148,2,24/04/2024 09:47:33,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,323.6000000005588,,76,,,serial-reaction-time,27,1059752,0.0-256.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,24,2314,1,4,l,l,323.6000000005588,344,X
29,1713944854110,24/04/2024 07:47:34,1713944854159,2,24/04/2024 09:47:34,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,497.3999999994412,,70,,,serial-reaction-time,28,1060763,0.0-267.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,25,2314,1,1,s,f,497.3999999994412,441,X
30,1713944854518,24/04/2024 07:47:34,1713944854567,2,24/04/2024 09:47:34,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,381.6000000005588,,83,,,serial-reaction-time,29,1061170,0.0-268.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,0,25,2314,1,1,s,s,879,441,X
31,1713944855661,24/04/2024 07:47:35,1713944855706,2,24/04/2024 09:47:35,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,617.0999999996275,,70,,,serial-reaction-time,30,1062310,0.0-278.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,26,2314,1,2,f,f,617.0999999996275,412,X
32,1713944856518,24/04/2024 07:47:36,1713944856574,2,24/04/2024 09:47:36,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,340.5,,70,,,serial-reaction-time,31,1063178,0.0-289.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,27,2314,1,2,f,f,340.5,122,X
33,1713944857529,24/04/2024 07:47:37,1713944857575,2,24/04/2024 09:47:37,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,473.09999999962747,,74,,,serial-reaction-time,32,1064179,0.0-300.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,28,2314,1,3,j,j,473.09999999962747,223,X
34,1713944858329,24/04/2024 07:47:38,1713944858382,2,24/04/2024 09:47:38,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,276.79999999981374,,76,,,serial-reaction-time,33,1064986,0.0-311.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,29,2314,1,4,l,l,276.79999999981374,234,X
35,1713944859286,24/04/2024 07:47:39,1713944859330,2,24/04/2024 09:47:39,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,413.20000000018626,,83,,,serial-reaction-time,34,1065933,0.0-322.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,30,2314,1,1,s,s,413.20000000018626,341,X
36,1713944860181,24/04/2024 07:47:40,1713944860236,2,24/04/2024 09:47:40,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,380.5,,83,,,serial-reaction-time,35,1066840,0.0-333.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,31,2314,1,2,f,s,380.5,412,X
37,1713944860574,24/04/2024 07:47:40,1713944860622,2,24/04/2024 09:47:40,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,359.29999999981374,,70,,,serial-reaction-time,36,1067226,0.0-334.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,0,31,2314,1,2,f,f,739.7999999998137,412,X
38,1713944861530,24/04/2024 07:47:41,1713944861582,2,24/04/2024 09:47:41,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,429.90000000037253,,76,,,serial-reaction-time,37,1068186,0.0-344.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,32,2314,1,4,l,l,429.90000000037253,124,X
39,1713944862523,24/04/2024 07:47:42,1713944862574,2,24/04/2024 09:47:42,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,463.29999999981374,,83,,,serial-reaction-time,38,1069178,0.0-355.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,33,2314,1,1,s,s,463.29999999981374,241,X
40,1713944863435,24/04/2024 07:47:43,1713944863478,2,24/04/2024 09:47:43,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,377.70000000018626,,74,,,serial-reaction-time,39,1070082,0.0-366.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,34,2314,1,3,j,j,377.70000000018626,413,X
41,1713944864565,24/04/2024 07:47:44,1713944864599,2,24/04/2024 09:47:44,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,591.3000000007451,,70,,,serial-reaction-time,40,1071203,0.0-377.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,35,2314,1,2,f,f,591.3000000007451,132,X
42,1713944865454,24/04/2024 07:47:45,1713944865510,2,24/04/2024 09:47:45,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,388.8999999994412,,74,,,serial-reaction-time,41,1072114,0.0-388.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,36,2314,1,3,j,j,388.8999999994412,323,X
43,1713944866317,24/04/2024 07:47:46,1713944866367,2,24/04/2024 09:47:46,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,330,,70,,,serial-reaction-time,42,1072971,0.0-399.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,37,2314,1,2,f,f,330,232,X
44,1713944867234,24/04/2024 07:47:47,1713944867285,2,24/04/2024 09:47:47,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,389.5,,70,,,serial-reaction-time,43,1073889,0.0-410.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,38,2314,1,2,f,f,389.5,322,X
45,1713944868158,24/04/2024 07:47:48,1713944868207,2,24/04/2024 09:47:48,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,394.59999999962747,,76,,,serial-reaction-time,44,1074811,0.0-421.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,39,2314,1,4,l,l,394.59999999962747,224,X
46,1713944869190,24/04/2024 07:47:49,1713944869251,2,24/04/2024 09:47:49,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,517.7999999998137,,83,,,serial-reaction-time,45,1075855,0.0-432.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,40,2314,1,1,s,s,517.7999999998137,241,X
47,1713944870296,24/04/2024 07:47:50,1713944870350,2,24/04/2024 09:47:50,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,564.3999999994412,,70,,,serial-reaction-time,46,1076954,0.0-443.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,41,2314,1,2,f,f,564.3999999994412,412,X
48,1713944871242,24/04/2024 07:47:51,1713944871288,2,24/04/2024 09:47:51,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,408.8999999994412,,74,,,serial-reaction-time,47,1077891,0.0-454.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,42,2314,1,3,j,j,408.8999999994412,123,X
49,1713944872188,24/04/2024 07:47:52,1713944872256,2,24/04/2024 09:47:52,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,438,,83,,,serial-reaction-time,48,1078860,0.0-465.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,43,2314,1,1,s,s,438,231,X
50,1713944873132,24/04/2024 07:47:53,1713944873175,2,24/04/2024 09:47:53,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,387.79999999981374,,83,,,serial-reaction-time,49,1079778,0.0-476.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,44,2314,1,1,s,s,387.79999999981374,311,X
51,1713944874138,24/04/2024 07:47:54,1713944874201,2,24/04/2024 09:47:54,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,494.3999999994412,,76,,,serial-reaction-time,50,1080804,0.0-487.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,45,2314,1,4,l,l,494.3999999994412,114,X
52,1713944875033,24/04/2024 07:47:55,1713944875100,2,24/04/2024 09:47:55,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,384.70000000018626,,74,,,serial-reaction-time,51,1081704,0.0-498.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,46,2314,1,3,j,j,384.70000000018626,143,X
53,1713944876040,24/04/2024 07:47:56,1713944876088,2,24/04/2024 09:47:56,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,461.90000000037253,,70,,,serial-reaction-time,52,1082691,0.0-509.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,47,2314,1,2,f,f,461.90000000037253,432,X
54,1713944877027,24/04/2024 07:47:57,1713944877098,2,24/04/2024 09:47:57,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,477.69999999925494,,83,,,serial-reaction-time,53,1083701,0.0-520.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,48,2314,1,1,s,s,477.69999999925494,321,X
55,1713944877947,24/04/2024 07:47:57,1713944878017,2,24/04/2024 09:47:58,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,391.29999999981374,,76,,,serial-reaction-time,54,1084621,0.0-531.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,49,2314,1,4,l,l,391.29999999981374,214,X
