Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
235,1707496055957,09/02/2024 16:27:35,1707496057202,1,09/02/2024 17:27:37,143617,34,task-yi7p,,34975091,zurx0,9856738,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,119,1,1,Screen 1,advancementZone,continue_button,48716.300000000745,,,,,0,1,0,,,,,,End,,,,
236,1707496057386,09/02/2024 16:27:37,1707496058633,1,09/02/2024 17:27:38,143617,34,task-yi7p,,34975091,zurx0,9856738,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,119,1,2,Screen 2,button,continue_button,1428,,,,,0,1,0,,,,,,End,,,,
237,1707496057466,09/02/2024 16:27:37,1707496058636,1,09/02/2024 17:27:38,143617,34,task-yi7p,,34975091,zurx0,9856738,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,,,END TASK,,,,,311528,,,,,0,1,0,,,,,,,,,,
1,1707507246096,09/02/2024 19:34:06,1707507246027,1,09/02/2024 20:34:06,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1707507287657,09/02/2024 19:34:47,1707507287628,1,09/02/2024 20:34:47,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,1,1,1,Screen 1,button,continue_keyboard,41325.29999999702,,,,,0,1,0,,,,,,Instructions,,,,
3,1707507288142,09/02/2024 19:34:48,1707507288109,1,09/02/2024 20:34:48,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,REDred.jpg,red,1,1
4,1707507289311,09/02/2024 19:34:49,1707507289261,1,09/02/2024 20:34:49,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,2,1,2,Screen 2,buttona,response_keyboard,1141.7000000029802,,,red,1,1,0,0,,,,,,Practice Trials,REDred.jpg,red,1,1
5,1707507290095,09/02/2024 19:34:50,1707507290042,1,09/02/2024 20:34:50,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
6,1707507291151,09/02/2024 19:34:51,1707507291115,1,09/02/2024 20:34:51,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,3,2,2,Screen 2,buttona,response_keyboard,1063.1000000014901,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
7,1707507291942,09/02/2024 19:34:51,1707507291908,1,09/02/2024 20:34:51,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,1,Screen 1,fixation,fixation,499.90000000000146,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
8,1707507294020,09/02/2024 19:34:54,1707507293980,1,09/02/2024 20:34:53,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,4,3,2,Screen 2,buttona,response_keyboard,2062.7000000029802,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
9,1707507294807,09/02/2024 19:34:54,1707507294775,1,09/02/2024 20:34:54,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
10,1707507295757,09/02/2024 19:34:55,1707507295702,1,09/02/2024 20:34:55,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,5,4,2,Screen 2,buttona,response_keyboard,918.7000000029802,,,red,1,1,0,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
11,1707507296535,09/02/2024 19:34:56,1707507296491,1,09/02/2024 20:34:56,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
12,1707507297767,09/02/2024 19:34:57,1707507297730,1,09/02/2024 20:34:57,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,2,Screen 2,buttonb,response_keyboard,1229.2999999970198,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
13,1707507298561,09/02/2024 19:34:58,1707507298525,1,09/02/2024 20:34:58,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
14,1707507298997,09/02/2024 19:34:58,1707507298955,1,09/02/2024 20:34:58,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,2,Screen 2,buttonb,response_keyboard,421.6000000014901,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
15,1707507299780,09/02/2024 19:34:59,1707507299741,1,09/02/2024 20:34:59,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
16,1707507301050,09/02/2024 19:35:01,1707507301014,1,09/02/2024 20:35:01,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,2,Screen 2,buttonb,response_keyboard,1263.4000000059605,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
17,1707507301845,09/02/2024 19:35:01,1707507301808,1,09/02/2024 20:35:01,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
18,1707507302405,09/02/2024 19:35:02,1707507302363,1,09/02/2024 20:35:02,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttonb,response_keyboard,546.7000000029802,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1707507303199,09/02/2024 19:35:03,1707507303158,1,09/02/2024 20:35:03,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1707507303973,09/02/2024 19:35:03,1707507303930,1,09/02/2024 20:35:03,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,763.6999999955297,,,green,1,1,0,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1707507304762,09/02/2024 19:35:04,1707507304725,1,09/02/2024 20:35:04,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1707507305618,09/02/2024 19:35:05,1707507305589,1,09/02/2024 20:35:05,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttona,response_keyboard,855,,,red,1,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1707507306417,09/02/2024 19:35:06,1707507306375,1,09/02/2024 20:35:06,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,500.09999999999854,,,,,0,1,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1707507307874,09/02/2024 19:35:07,1707507307808,1,09/02/2024 20:35:07,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,1425,,,green,1,1,0,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1707507308619,09/02/2024 19:35:08,1707507308591,1,09/02/2024 20:35:08,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1707507309586,09/02/2024 19:35:09,1707507309555,1,09/02/2024 20:35:09,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,955.1000000014901,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
27,1707507310373,09/02/2024 19:35:10,1707507310341,1,09/02/2024 20:35:10,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1707507311166,09/02/2024 19:35:11,1707507311124,1,09/02/2024 20:35:11,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,769.8999999985099,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1707507311951,09/02/2024 19:35:11,1707507311908,1,09/02/2024 20:35:11,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1707507312526,09/02/2024 19:35:12,1707507312482,1,09/02/2024 20:35:12,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,565.7000000029802,,,red,1,1,0,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1707507313308,09/02/2024 19:35:13,1707507313275,1,09/02/2024 20:35:13,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1707507314403,09/02/2024 19:35:14,1707507314359,1,09/02/2024 20:35:14,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttonb,response_keyboard,1075.5,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1707507320912,09/02/2024 19:35:20,1707507320886,1,09/02/2024 20:35:20,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,6234.29999999702,,,,,0,1,0,,,,,,Score,,,,
34,1707507325998,09/02/2024 19:35:25,1707507325967,1,09/02/2024 20:35:25,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,5074.19999999553,,,,,0,1,0,,,,,,Ready.0,,,,
35,1707507326488,09/02/2024 19:35:26,1707507326458,1,09/02/2024 20:35:26,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,1,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDblue.jpg,red,0,0
36,1707507327378,09/02/2024 19:35:27,1707507327353,1,09/02/2024 20:35:27,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,1,2,Screen 2,buttona,response_keyboard,888.3999999985099,,,red,1,1,0,0,,,,,1,Trials,REDblue.jpg,red,0,0
37,1707507327882,09/02/2024 19:35:27,1707507327841,1,09/02/2024 20:35:27,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,75,2,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
38,1707507329593,09/02/2024 19:35:29,1707507329556,1,09/02/2024 20:35:29,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,75,2,2,Screen 2,buttonb,response_keyboard,1708.8000000044703,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
39,1707507330074,09/02/2024 19:35:30,1707507330041,1,09/02/2024 20:35:30,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,70,3,1,Screen 1,fixation,fixation,500.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,0,0
40,1707507330623,09/02/2024 19:35:30,1707507330591,1,09/02/2024 20:35:30,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,70,3,2,Screen 2,buttonb,response_keyboard,542.1000000014901,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,0,0
41,1707507331111,09/02/2024 19:35:31,1707507331075,1,09/02/2024 20:35:31,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,106,4,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
42,1707507331725,09/02/2024 19:35:31,1707507331697,1,09/02/2024 20:35:31,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,106,4,2,Screen 2,buttonb,response_keyboard,616.7999999970198,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
43,1707507332227,09/02/2024 19:35:32,1707507332191,1,09/02/2024 20:35:32,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,103,5,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
44,1707507333016,09/02/2024 19:35:33,1707507332982,1,09/02/2024 20:35:32,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,103,5,2,Screen 2,buttona,response_keyboard,784.4000000059605,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
45,1707507333508,09/02/2024 19:35:33,1707507333475,1,09/02/2024 20:35:33,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,60,6,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDblue.jpg,red,0,0
46,1707507334360,09/02/2024 19:35:34,1707507334326,1,09/02/2024 20:35:34,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,60,6,2,Screen 2,buttona,response_keyboard,845.3999999985099,,,red,1,1,0,0,,,,,1,Trials,REDblue.jpg,red,0,0
47,1707507334858,09/02/2024 19:35:34,1707507334825,1,09/02/2024 20:35:34,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,48,7,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
48,1707507335545,09/02/2024 19:35:35,1707507335496,1,09/02/2024 20:35:35,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,48,7,2,Screen 2,buttonb,response_keyboard,666.3999999985099,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
49,1707507336021,09/02/2024 19:35:36,1707507335991,1,09/02/2024 20:35:35,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,8,1,Screen 1,fixation,fixation,500.09999999999127,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
50,1707507336968,09/02/2024 19:35:36,1707507336939,1,09/02/2024 20:35:36,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,8,2,Screen 2,buttona,response_keyboard,942.6000000014901,,,red,1,1,0,0,,,,,1,Trials,REDyellow.jpg,red,0,0
51,1707507337453,09/02/2024 19:35:37,1707507337425,1,09/02/2024 20:35:37,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,100,9,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
52,1707507338620,09/02/2024 19:35:38,1707507338575,1,09/02/2024 20:35:38,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,100,9,2,Screen 2,buttonb,response_keyboard,1144.5,,,blue,1,1,0,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
53,1707507339088,09/02/2024 19:35:39,1707507339058,1,09/02/2024 20:35:39,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,118,10,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
54,1707507339750,09/02/2024 19:35:39,1707507339717,1,09/02/2024 20:35:39,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,118,10,2,Screen 2,buttona,response_keyboard,653.7999999970198,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
55,1707507340242,09/02/2024 19:35:40,1707507340208,1,09/02/2024 20:35:40,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,90,11,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
56,1707507340863,09/02/2024 19:35:40,1707507340831,1,09/02/2024 20:35:40,143617,34,task-yi7p,,34981208,zuix2,9856742,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1470x956,1470x835,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,90,11,2,Screen 2,buttonb,response_keyboard,616.1999999955297,,,green,1,1,0,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
