Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
11,1713948741204,24/04/2024 08:52:21,1713948741189,2,24/04/2024 10:52:21,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
12,1713948745386,24/04/2024 08:52:25,1713948744886,2,24/04/2024 10:52:24,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,6,5,2,Screen 2,buttonb,response_keyboard,3678.89999999851,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
13,1713948745868,24/04/2024 08:52:25,1713948745669,2,24/04/2024 10:52:25,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,1,Screen 1,fixation,fixation,500.59999999999127,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
14,1713948748393,24/04/2024 08:52:28,1713948748406,2,24/04/2024 10:52:28,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,7,6,2,Screen 2,buttonb,response_keyboard,2699.5999999996275,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
15,1713948749238,24/04/2024 08:52:29,1713948749169,2,24/04/2024 10:52:29,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,1,Screen 1,fixation,fixation,499.40000000000873,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
16,1713948751188,24/04/2024 08:52:31,1713948751085,2,24/04/2024 10:52:31,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,2,Screen 2,buttonb,response_keyboard,1885.9000000003725,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
17,1713948751854,24/04/2024 08:52:31,1713948751856,2,24/04/2024 10:52:31,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,1,Screen 1,fixation,fixation,500.3999999999942,,,,,0,1,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
18,1713948753342,24/04/2024 08:52:33,1713948753346,2,24/04/2024 10:52:33,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttonb,response_keyboard,1460.800000000745,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1713948754117,24/04/2024 08:52:34,1713948754127,2,24/04/2024 10:52:34,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,500.5,,,,,0,1,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1713948755046,24/04/2024 08:52:35,1713948755029,2,24/04/2024 10:52:35,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,867.1000000014901,,,green,1,1,0,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1713948755782,24/04/2024 08:52:35,1713948755796,2,24/04/2024 10:52:35,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,499.5,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1713948756892,24/04/2024 08:52:36,1713948756875,2,24/04/2024 10:52:36,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttonb,response_keyboard,1048.5999999996275,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1713948757650,24/04/2024 08:52:37,1713948757648,2,24/04/2024 10:52:37,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,500.1999999999971,,,,,0,1,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1713948758397,24/04/2024 08:52:38,1713948758394,2,24/04/2024 10:52:38,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,713.3000000007451,,,green,1,1,0,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1713948759181,24/04/2024 08:52:39,1713948759169,2,24/04/2024 10:52:39,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,500.29999999998836,,,,,0,1,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1713948760199,24/04/2024 08:52:40,1713948760212,2,24/04/2024 10:52:40,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,1013.4000000003725,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
27,1713948760971,24/04/2024 08:52:40,1713948760981,2,24/04/2024 10:52:40,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,1,Screen 1,fixation,fixation,500.1999999999971,,,,,0,1,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
28,1713948761656,24/04/2024 08:52:41,1713948761652,2,24/04/2024 10:52:41,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,14,13,2,Screen 2,buttona,response_keyboard,638,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWyellow.jpg,yellow,1,1
29,1713948762405,24/04/2024 08:52:42,1713948762419,2,24/04/2024 10:52:42,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,1,Screen 1,fixation,fixation,500.09999999999127,,,,,0,1,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
30,1713948763082,24/04/2024 08:52:43,1713948763080,2,24/04/2024 10:52:43,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,15,14,2,Screen 2,buttona,response_keyboard,629.5999999996275,,,red,1,1,0,0,,,,,,Practice Trials,REDgreen.jpg,red,0,1
31,1713948763867,24/04/2024 08:52:43,1713948763858,2,24/04/2024 10:52:43,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
32,1713948764605,24/04/2024 08:52:44,1713948764612,2,24/04/2024 10:52:44,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,16,15,2,Screen 2,buttonb,response_keyboard,719.4000000003725,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
33,1713948768177,24/04/2024 08:52:48,1713948768185,2,24/04/2024 10:52:48,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,3280.60000000149,,,,,0,1,0,,,,,,Score,,,,
34,1713948774326,24/04/2024 08:52:54,1713948774335,2,24/04/2024 10:52:54,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,6137.699999999255,,,,,0,1,0,,,,,,Ready.0,,,,
35,1713948774843,24/04/2024 08:52:54,1713948774836,2,24/04/2024 10:52:54,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,118,1,1,Screen 1,fixation,fixation,499.3999999999942,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
36,1713948776177,24/04/2024 08:52:56,1713948776052,2,24/04/2024 10:52:56,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,118,1,2,Screen 2,buttona,response_keyboard,1186.2999999988824,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
37,1713948776712,24/04/2024 08:52:56,1713948776544,2,24/04/2024 10:52:56,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,2,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,REDblue.jpg,red,0,0
38,1713948779133,24/04/2024 08:52:59,1713948779129,2,24/04/2024 10:52:59,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,2,2,Screen 2,buttona,response_keyboard,2562.4000000003725,,,red,1,1,0,0,,,,,1,Trials,REDblue.jpg,red,0,0
39,1713948779626,24/04/2024 08:52:59,1713948779628,2,24/04/2024 10:52:59,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,112,3,1,Screen 1,fixation,fixation,499.59999999999127,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
40,1713948780405,24/04/2024 08:53:00,1713948780403,2,24/04/2024 10:53:00,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,112,3,2,Screen 2,buttona,response_keyboard,752,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
41,1713948780883,24/04/2024 08:53:00,1713948780898,2,24/04/2024 10:53:00,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,43,4,1,Screen 1,fixation,fixation,500.5,,,,,0,1,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
42,1713948782009,24/04/2024 08:53:02,1713948782012,2,24/04/2024 10:53:02,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,43,4,2,Screen 2,buttonb,response_keyboard,1087.5999999996275,,,green,1,0,1,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
43,1713948782489,24/04/2024 08:53:02,1713948782503,2,24/04/2024 10:53:02,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,114,5,1,Screen 1,fixation,fixation,500.5,,,,,0,1,0,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
44,1713948784239,24/04/2024 08:53:04,1713948784247,2,24/04/2024 10:53:04,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,114,5,2,Screen 2,buttonb,response_keyboard,1727.7999999988824,,,green,1,0,1,0,,,,,1,Trials,BLUEyellow.jpg,yellow,0,0
45,1713948784732,24/04/2024 08:53:04,1713948784732,2,24/04/2024 10:53:04,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,72,6,1,Screen 1,fixation,fixation,500.3999999999942,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
46,1713948785358,24/04/2024 08:53:05,1713948785358,2,24/04/2024 10:53:05,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,72,6,2,Screen 2,buttona,response_keyboard,604,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
47,1713948785814,24/04/2024 08:53:05,1713948785833,2,24/04/2024 10:53:05,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,33,7,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
48,1713948786774,24/04/2024 08:53:06,1713948786783,2,24/04/2024 10:53:06,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,33,7,2,Screen 2,buttonb,response_keyboard,944.4000000003725,,,blue,1,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
49,1713948787266,24/04/2024 08:53:07,1713948787271,2,24/04/2024 10:53:07,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,53,8,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
50,1713948788962,24/04/2024 08:53:08,1713948788965,2,24/04/2024 10:53:08,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,53,8,2,Screen 2,buttonb,response_keyboard,1687.2000000011176,,,green,1,0,1,0,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
51,1713948789463,24/04/2024 08:53:09,1713948789460,2,24/04/2024 10:53:09,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,73,9,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
52,1713948791072,24/04/2024 08:53:11,1713948791069,2,24/04/2024 10:53:11,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,73,9,2,Screen 2,buttona,response_keyboard,1591.5,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
53,1713948791564,24/04/2024 08:53:11,1713948791564,2,24/04/2024 10:53:11,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,40,10,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,GREENred.jpg,green,0,0
54,1713948793566,24/04/2024 08:53:13,1713948793556,2,24/04/2024 10:53:13,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,40,10,2,Screen 2,buttona,response_keyboard,1964.4000000003725,,,yellow,1,0,1,0,,,,,1,Trials,GREENred.jpg,green,0,0
55,1713948794042,24/04/2024 08:53:14,1713948794044,2,24/04/2024 10:53:14,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,75,11,1,Screen 1,fixation,fixation,499.6999999999971,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
56,1713948795129,24/04/2024 08:53:15,1713948795131,2,24/04/2024 10:53:15,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,75,11,2,Screen 2,buttona,response_keyboard,1077.199999999255,,,yellow,1,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
57,1713948795631,24/04/2024 08:53:15,1713948795626,2,24/04/2024 10:53:15,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,12,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
58,1713948797821,24/04/2024 08:53:17,1713948797820,2,24/04/2024 10:53:17,143617,34,task-yi7p,,37233819,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,Stroop Task,7,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,12,2,Screen 2,buttona,response_keyboard,2176.7999999988824,,,yellow,1,0,1,0,,,,,1,Trials,GREENyellow.jpg,green,0,0
