Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
155,1715036237688,06/05/2024 22:57:17,1715036238159,2,07/05/2024 00:57:18,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,86,69,1,Screen 1,fixation,fixation,299.79999999981374,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
156,1715036238695,06/05/2024 22:57:18,1715036239159,2,07/05/2024 00:57:19,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,86,69,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,6,,
157,1715036239004,06/05/2024 22:57:19,1715036239459,2,07/05/2024 00:57:19,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,87,70,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,6,,
158,1715036240009,06/05/2024 22:57:20,1715036240459,2,07/05/2024 00:57:20,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,87,70,2,Screen 2,Zone2,timelimit_screen,999.6999999999534,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,6,,
159,1715036240275,06/05/2024 22:57:20,1715036240759,2,07/05/2024 00:57:20,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,88,71,1,Screen 1,fixation,fixation,300.30000000004657,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,6,,
160,1715036241282,06/05/2024 22:57:21,1715036241760,2,07/05/2024 00:57:21,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,88,71,2,Screen 2,Zone2,timelimit_screen,999.8999999999069,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,6,,
161,1715036241591,06/05/2024 22:57:21,1715036242059,2,07/05/2024 00:57:22,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,89,72,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
162,1715036242586,06/05/2024 22:57:22,1715036243060,2,07/05/2024 00:57:23,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,89,72,2,Screen 2,Zone2,timelimit_screen,999.9000000001397,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,6,,
163,1715036248338,06/05/2024 22:57:28,1715036248794,2,07/05/2024 00:57:28,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,90,16,1,Screen 1,Zone2,response_text_entry,1778.5999999046326,,Enter Key,361827,1,1,0,0,,,,,,Test_Forwards,,361827,11000,6,,F6_4
164,1715036248593,06/05/2024 22:57:28,1715036249075,2,07/05/2024 00:57:29,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,91,73,1,Screen 1,fixation,fixation,299.79999999981374,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
165,1715036249595,06/05/2024 22:57:29,1715036250076,2,07/05/2024 00:57:30,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,91,73,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
166,1715036249908,06/05/2024 22:57:29,1715036250375,2,07/05/2024 00:57:30,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,92,74,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
167,1715036250904,06/05/2024 22:57:30,1715036251375,2,07/05/2024 00:57:31,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,92,74,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,7,,
168,1715036251208,06/05/2024 22:57:31,1715036251675,2,07/05/2024 00:57:31,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,93,75,1,Screen 1,fixation,fixation,299.80000000004657,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
169,1715036252214,06/05/2024 22:57:32,1715036252675,2,07/05/2024 00:57:32,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,93,75,2,Screen 2,Zone2,timelimit_screen,1000.1999999999534,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
170,1715036252507,06/05/2024 22:57:32,1715036252975,2,07/05/2024 00:57:32,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,94,76,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
171,1715036253509,06/05/2024 22:57:33,1715036253975,2,07/05/2024 00:57:33,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,94,76,2,Screen 2,Zone2,timelimit_screen,999.8999999999069,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
172,1715036253804,06/05/2024 22:57:33,1715036254275,2,07/05/2024 00:57:34,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,95,77,1,Screen 1,fixation,fixation,299.80000000004657,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
173,1715036254809,06/05/2024 22:57:34,1715036255275,2,07/05/2024 00:57:35,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,95,77,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
174,1715036255104,06/05/2024 22:57:35,1715036255575,2,07/05/2024 00:57:35,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,96,78,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
175,1715036256106,06/05/2024 22:57:36,1715036256575,2,07/05/2024 00:57:36,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,96,78,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
176,1715036256414,06/05/2024 22:57:36,1715036256875,2,07/05/2024 00:57:36,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,97,79,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
177,1715036257430,06/05/2024 22:57:37,1715036257875,2,07/05/2024 00:57:37,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,97,79,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
178,1715036261684,06/05/2024 22:57:41,1715036262163,2,07/05/2024 00:57:42,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,98,17,1,Screen 1,Zone2,response_text_entry,713.2999997138977,,Enter Key,9251837,1,1,0,0,,,,,,Test_Forwards,,9251837,12000,7,,F7_1
179,1715036261998,06/05/2024 22:57:41,1715036262458,2,07/05/2024 00:57:42,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,99,80,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
180,1715036262994,06/05/2024 22:57:42,1715036263458,2,07/05/2024 00:57:43,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,99,80,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
181,1715036263287,06/05/2024 22:57:43,1715036263758,2,07/05/2024 00:57:43,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,100,81,1,Screen 1,fixation,fixation,299.9000000001397,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
182,1715036264294,06/05/2024 22:57:44,1715036264758,2,07/05/2024 00:57:44,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,100,81,2,Screen 2,Zone2,timelimit_screen,999.8999999999069,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
183,1715036264585,06/05/2024 22:57:44,1715036265058,2,07/05/2024 00:57:45,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,101,82,1,Screen 1,fixation,fixation,300.10000000009313,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
184,1715036265580,06/05/2024 22:57:45,1715036266058,2,07/05/2024 00:57:46,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,101,82,2,Screen 2,Zone2,timelimit_screen,999.8999999999069,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
185,1715036265891,06/05/2024 22:57:45,1715036266357,2,07/05/2024 00:57:46,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,102,83,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
186,1715036266893,06/05/2024 22:57:46,1715036267358,2,07/05/2024 00:57:47,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,102,83,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
187,1715036267189,06/05/2024 22:57:47,1715036267657,2,07/05/2024 00:57:47,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,103,84,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
188,1715036268187,06/05/2024 22:57:48,1715036268658,2,07/05/2024 00:57:48,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,103,84,2,Screen 2,Zone2,timelimit_screen,999.9000000001397,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
189,1715036268497,06/05/2024 22:57:48,1715036268957,2,07/05/2024 00:57:48,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,104,85,1,Screen 1,fixation,fixation,300.0999999998603,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
190,1715036269504,06/05/2024 22:57:49,1715036269958,2,07/05/2024 00:57:49,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,104,85,2,Screen 2,Zone2,timelimit_screen,999.9000000001397,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
191,1715036269780,06/05/2024 22:57:49,1715036270257,2,07/05/2024 00:57:50,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,105,86,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
192,1715036270789,06/05/2024 22:57:50,1715036271257,2,07/05/2024 00:57:51,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,105,86,2,Screen 2,Zone2,timelimit_screen,999.8000000000466,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
193,1715036275705,06/05/2024 22:57:55,1715036276175,2,07/05/2024 00:57:56,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,106,18,1,Screen 1,Zone2,response_text_entry,2001.0999999046326,,Enter Key,9689619,1,0,1,0,,,,,,Test_Forwards,,4689619,12000,7,,F7_2
194,1715036275987,06/05/2024 22:57:55,1715036276457,2,07/05/2024 00:57:56,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,107,87,1,Screen 1,fixation,fixation,300.0999999998603,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
195,1715036276992,06/05/2024 22:57:56,1715036277458,2,07/05/2024 00:57:57,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,107,87,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,7,,
196,1715036277290,06/05/2024 22:57:57,1715036277757,2,07/05/2024 00:57:57,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,108,88,1,Screen 1,fixation,fixation,299.69999999995343,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
197,1715036278324,06/05/2024 22:57:58,1715036278757,2,07/05/2024 00:57:58,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,108,88,2,Screen 2,Zone2,timelimit_screen,1000.1999999999534,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,7,,
198,1715036278579,06/05/2024 22:57:58,1715036279057,2,07/05/2024 00:57:59,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,109,89,1,Screen 1,fixation,fixation,299.80000000004657,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
199,1715036279587,06/05/2024 22:57:59,1715036280056,2,07/05/2024 00:58:00,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,109,89,2,Screen 2,Zone2,timelimit_screen,999.9000000001397,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
200,1715036279892,06/05/2024 22:57:59,1715036280357,2,07/05/2024 00:58:00,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,110,90,1,Screen 1,fixation,fixation,300.19999999995343,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
201,1715036280888,06/05/2024 22:58:00,1715036281357,2,07/05/2024 00:58:01,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,110,90,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
202,1715036281187,06/05/2024 22:58:01,1715036281656,2,07/05/2024 00:58:01,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,111,91,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
203,1715036282190,06/05/2024 22:58:02,1715036282657,2,07/05/2024 00:58:02,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,111,91,2,Screen 2,Zone2,timelimit_screen,999.8000000000466,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,7,,
204,1715036282478,06/05/2024 22:58:02,1715036282956,2,07/05/2024 00:58:02,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,112,92,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
205,1715036283488,06/05/2024 22:58:03,1715036283957,2,07/05/2024 00:58:03,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,112,92,2,Screen 2,Zone2,timelimit_screen,1000.2000000001863,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,7,,
206,1715036283786,06/05/2024 22:58:03,1715036284256,2,07/05/2024 00:58:04,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,113,93,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
207,1715036284780,06/05/2024 22:58:04,1715036285257,2,07/05/2024 00:58:05,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,113,93,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,7,,
208,1715036290572,06/05/2024 22:58:10,1715036291035,2,07/05/2024 00:58:11,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,114,19,1,Screen 1,Zone2,response_text_entry,1874.3000001907349,,Enter Key,5968617,1,0,1,0,,,,,,Test_Forwards,,5918637,12000,7,,F7_3
209,1715036290863,06/05/2024 22:58:10,1715036291322,2,07/05/2024 00:58:11,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,115,94,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
210,1715036291859,06/05/2024 22:58:11,1715036292323,2,07/05/2024 00:58:12,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,115,94,2,Screen 2,Zone2,timelimit_screen,999.8999999999069,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,7,,
211,1715036292151,06/05/2024 22:58:12,1715036292623,2,07/05/2024 00:58:12,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,116,95,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
212,1715036293161,06/05/2024 22:58:13,1715036293623,2,07/05/2024 00:58:13,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,116,95,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,7,,
213,1715036293460,06/05/2024 22:58:13,1715036293922,2,07/05/2024 00:58:13,143617,34,task-2f5q,,37508153,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,"1. Digit Span task (forward, backward)",8,Stroop ,ListA,ListA,117,96,1,Screen 1,fixation,fixation,299.89999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,7,,
